X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Description_Clean,Description_Standardized,Needs_Review,Theme_Tags,Place_Locations,Season_key,Episode_key,Producer,Duration,Location 1,Match_Score,Match_Type,Name_core
-123.1537956,45.324357,0.0,35.09 Vineyard Robots,,35.0,9.0,5/2/24,,,,,,,,,,,Very short description,Agriculture & Ranching,,35.0,9.0,Ian McCluskey,,,1.0,Description,Vineyard Robots
-129.9997264,46.0602494,0.0,35.10 Axial Behind the Scenes,The research featured was funded in part by the National Science Foundation.,35.0,10.0,6/20/24,,,,,,,,,The research featured was funded in part by the National Science Foundation.,The research featured was funded in part by the National Science Foundation.,,Science & Research,,35.0,10.0,Danika Sandoz,,,0.795,Name,Axial Behind the Scenes
-129.9999195,46.0601749,0.0,35.10 Bill and the Volcano,Volcanologist Bill Chadwick looks for keys to predicting volcanic eruptions; OPB crew works around the clock following scientists at sea studying an active volcano.,35.0,10.0,6/20/24,,,,,,,,,Volcanologist Bill Chadwick looks for keys to predicting volcanic eruptions; OPB crew works around the clock following scientists at sea studying an active volcano.,This story explores volcanologist Bill Chadwick looks for keys to predicting volcanic eruptions; OPB crew works around the clock following scientists at sea studying an active volcano.,,Geology & Natural History; Science & Research,,35.0,10.0,Jes Burns,,,0.95,Name,Bill and the Volcano
-129.999544,46.0601749,0.0,35.10 Life on Axial Seamount,Life on Axial Seamount Photo Essay,35.0,10.0,6/20/24,,,,,,,,,Life on Axial Seamount Photo Essay.,This story explores this story explores life on Axial Seamount Photo Essay.,Low-confidence metadata match,General Interest,,35.0,10.0,Stephani Gordon,,,0.746,Name,Life on Axial Seamount
-121.7348063,45.3459006,0.0,36.01 Adventure Cats,"“Cat parents” take their adventurous felines hiking, snowshoeing, and paddleboarding.",36.0,1.0,10/3/24,https://www.opb.org/article/2024/11/17/adventure-cats-oregon-hike-paddleboard/,,,,,,,,"Cat parents take their adventurous felines hiking, snowshoeing, and paddleboarding.","This story explores Cat parents take their adventurous felines hiking, snowshoeing, and paddleboarding.",,Outdoor Recreation,nan,36.0,1.0,Noah Thomas,,,0.964,Description,Adventure Cats
-124.1981241,47.8061201,0.0,36.01 Crowberry Bog,A rare “raised bog” evokes wonder on the Olympic Peninsula.,36.0,1.0,10/3/24,https://www.opb.org/article/2024/11/10/mysterious-rare-bog-full-of-surprises-on-washingtons-olympic-peninsula/,,,,,,,,A rare raised bog evokes wonder on the Olympic Peninsula.,This story explores a rare raised bog evokes wonder on the Olympic Peninsula.,,General Interest,nan,36.0,1.0,Ed Jahn,,,0.95,Name,Crowberry Bog
-121.3211934,44.0505439,0.0,36.01 Loot the Deschutes,Treasure hunters clean up the Deschutes River and return lost “loot” to their owners.,36.0,1.0,10/3/24,https://www.opb.org/article/2023/08/17/loot-the-deschutes-bend-oregon-divers-find-treasures-reunite-with-owners/,,,,,,,,Treasure hunters clean up the Deschutes River and return lost loot to their owners.,This story explores treasure hunters clean up the Deschutes River and return lost loot to their owners.,,Rivers & Water,Deschutes River; Deschutes,36.0,1.0,Emily Curetone Cook; Cassandra Profita,,,1.0,Description,Loot the Deschutes
-122.6163375,45.3534987,0.0,36.02 Lamprey and Community,"Cayuse tribal member, Gabe Sheoships, explores explores connections between migratory fish, urban forests, and community stewardship.",36.0,2.0,11/7/24,,,,,,,,,"Cayuse tribal member, Gabe Sheoships, explores explores connections between migratory fish, urban forests, and community stewardship.","This story explores cayuse tribal member, Gabe Sheoships, explores explores connections between migratory fish, urban forests, and community stewardship.",,Forestry & Logging; Communities & Culture; History & Heritage,nan,36.0,2.0,Freshwaters Illustrated,,,0.95,Name,Lamprey and Community
-118.525822,42.4815364,0.0,36.02 Long Distance Arrow,Alan Case is on a quest to shoot an arrow farther than any human in history.,36.0,2.0,11/7/24,https://www.opb.org/article/2024/11/16/beaverton-mechanical-engineer-archer-chases-record-longest-arrow-shot/,,,,,,,,Alan Case is on a quest to shoot an arrow farther than any human in history.,This story explores alan Case is on a quest to shoot an arrow farther than any human in history.,,History & Heritage,nan,36.0,2.0,Ian McCluskey,,,1.0,Description,Long Distance Arrow
-122.7986652,45.8681049,0.0,36.02 Sandcastle Competition,The community of St. Helens' hosts an annual sandcastle contest which features 18 teams creating stunning sculptures in 3 days.,36.0,2.0,11/7/24,https://www.opb.org/article/2024/08/01/st-helens-sand-castle-competition/,,,,,,,,The community of St. Helens' hosts an annual sandcastle contest which features 18 teams creating stunning sculptures in 3 days.,The community of St. Helens' hosts an annual sandcastle contest which features 18 teams creating stunning sculptures in 3 days.,Low-confidence metadata match,Communities & Culture,nan,36.0,2.0,Noah Thomas,,,0.557,Name,Sandcastle Competition
-123.5641152,48.1435973,0.0,36.03 Elwha River Restored,Lower Elwha Klammal tribe celebrates the Elwha River’s recovery 12 years after dam removal.,36.0,3.0,12/19/24,,,,,,,,,Lower Elwha Klammal tribe celebrates the Elwha Rivers recovery 12 years after dam removal.,This story explores lower Elwha Klammal tribe celebrates the Elwha Rivers recovery 12 years after dam removal.,,Rivers & Water; History & Heritage,Elwha River,36.0,3.0,Stephani Gordon; Cassandra Profita,,,0.752,Description,Elwha River Restored
-119.4073257,46.4550453,0.0,36.03 Finding Black Holes,Scientists search for colliding black holes from inside a mysterious facility built on the windy steppe of eastern Washington.,36.0,3.0,12/19/24,,,,,,,,,Scientists search for colliding black holes from inside a mysterious facility built on the windy steppe of eastern Washington.,This story explores scientists search for colliding black holes from inside a mysterious facility built on the windy steppe of eastern Washington.,,Science & Research,Washington,36.0,3.0,MacGregor Campbell,,,0.84,Name,Finding Black Holes
-122.7635926,45.5771164,0.0,36.03 Frog Taxi,Red-legged frogs cross a busy Portland highway with help from the “Frog Taxi.,36.0,3.0,12/19/24,https://www.opb.org/article/2024/11/23/portland-northern-red-legged-frog-taxi-species-migration/,,,,,,,,Red-legged frogs cross a busy Portland highway with help from the Frog Taxi.,This story explores red-legged frogs cross a busy Portland highway with help from the Frog Taxi.,,Wildlife & Habitat,Portland,36.0,3.0,Jule Gilfillan,,,1.0,Description,Frog Taxi
-121.4773191,41.7094799,0.0,36.04 Cave Robots,"NASA scientists think life on Mars might be akin to Earth’s rock-eating microbes that live in deep, sub-surface caverns. To sniff out these mysterious life forms, the Biologic and Resource Analog Investigations in Low Light Environments team, also known as BRAILLE, headed to Lava Beds National Monument in Northern California to test autonomous robotic “dogs.”",36.0,4.0,1/2/25,https://www.opb.org/article/2025/01/04/space-oregon-lava-beds-california-mars-rover-dog-robot-robotics-sniff-smell-microbes-science/,,,,,,,,"NASA scientists think life on Mars might be akin to Earths rock-eating microbes that live in deep, sub-surface caverns. To sniff out these mysterious life forms, the Biologic and Resource Analog Investigations in Low Light Environments team, also known as BRAILLE, headed to Lava Beds National Monument in Northern California to test autonomous robotic dogs.","This story explores nASA scientists think life on Mars might be akin to Earths rock-eating microbes that live in deep, sub-surface caverns. To sniff out these mysterious life forms, the Biologic and Resource Analog Investigations in Low Light Environments team, also known as BRAILLE, headed to Lava Beds National Monument in Northern California to test autonomous robotic dogs.",,Science & Research; Geology & Natural History; Technology & Innovation,Lava Beds National Monument; California; Northern,36.0,4.0,Jes Burns; Jule Gilfillan; Erin Ross,,,0.95,Name,Cave Robots
-118.2084582,45.7115644,0.0,36.04 Gambler 500,"The Gambler 500 is an off-road, rally-style event where drivers drive zany cars and collect huge amounts of trash.",36.0,4.0,1/2/25,,,,,,,,,"The Gambler 500 is an off-road, rally-style event where drivers drive zany cars and collect huge amounts of trash.","The Gambler 500 is an off-road, rally-style event where drivers drive zany cars and collect huge amounts of trash.",,Rivers & Water,nan,36.0,4.0,Noah Thomas,,,0.909,Name,Gambler 500
-122.0739296,42.493794,0.0,36.04 Wocus Harvest,The Klamath Tribes hope to restore a “first food” called wocus in Southern Oregon wetlands.,36.0,4.0,1/2/25,,,,,,,,,The Klamath Tribes hope to restore a first food called wocus in Southern Oregon wetlands.,The Klamath Tribes hope to restore a first food called wocus in Southern Oregon wetlands.,,Rivers & Water; Food & Drink; History & Heritage,Southern Oregon; Klamath; Southern; Oregon,36.0,4.0,Cassandra Profita,,,1.0,Description,Wocus Harvest
-122.4924395,45.5929686,0.0,36.05 Garden Railroads,"Each year, the Rose City Garden Railway Society hosts an annual summer tour across the greater Portland metro area. They open their backyard railroads to share their passion for miniature backyard trains. ",36.0,5.0,2/6/25,,,,,,,,,"Each year, the Rose City Garden Railway Society hosts an annual summer tour across the greater Portland metro area. They open their backyard railroads to share their passion for miniature backyard trains.","This story explores each year, the Rose City Garden Railway Society hosts an annual summer tour across the greater Portland metro area. They open their backyard railroads to share their passion for miniature backyard trains.",,General Interest,Portland Metro area; Portland,36.0,5.0,Ian McCluskey,,,0.961,Description,Garden Railroads
-122.6135288,45.3727617,0.0,36.05 Mike Houck and the Great Blue Heron,"Back in the 1970s, Oregon had a reputation as America’s ecotopia. Far-sighted lawmakers crafted legislation that promoted recycling with the bottle bill, championed a “greenway” along the Willamette River and ensured public beaches stayed open to all. But in reality, cities like Portland still lacked green spaces larger than a neighborhood park.",36.0,5.0,2/6/25,https://www.opb.org/article/2025/02/06/urban-naturalist-mike-houck-tracks-great-blue-herons-on-the-willamette-river/,,,,,,,,"Back in the 1970s, Oregon had a reputation as Americas ecotopia. Far-sighted lawmakers crafted legislation that promoted recycling with the bottle bill, championed a greenway along the Willamette River and ensured public beaches stayed open to all. But in reality, cities like Portland still lacked green spaces larger than a neighborhood park.","This story explores back in the 1970s, Oregon had a reputation as Americas ecotopia. Far-sighted lawmakers crafted legislation that promoted recycling with the bottle bill, championed a greenway along the Willamette River and ensured public beaches stayed open to all. But in reality, cities like Portland still lacked green spaces larger than a neighborhood park.",,Climate & Environment; Coast & Marine; Outdoor Recreation,Oregon; Willamette River; Portland,36.0,5.0,Jule Gilfillan,,,0.95,Name,Mike Houck and the Great Blue Heron
-121.9752383,43.7472017,0.0,36.05 Trail Magic,"“Trail Angels” are a lifeline for Pacific Crest Trail (PCT) hikers. These volunteers serve up hot dogs, drinks, and calorie-packed snacks called “trail magic” for those tackling the daunting 2,700-mile journey. Their acts of kindness are part of a larger community that enriches the PCT experience, turning challenges into moments of warmth and support among fellow adventurers.",36.0,5.0,2/6/25,,,,,,,,,"Trail Angels are a lifeline for Pacific Crest Trail (PCT) hikers. These volunteers serve up hot dogs, drinks, and calorie-packed snacks called trail magic for those tackling the daunting 2,700-mile journey. Their acts of kindness are part of a larger community that enriches the PCT experience, turning challenges into moments of warmth and support among fellow adventurers.","This story explores Trail Angels are a lifeline for Pacific Crest Trail (PCT) hikers. These volunteers serve up hot dogs, drinks, and calorie-packed snacks called trail magic for those tackling the daunting 2,700-mile journey. Their acts of kindness are part of a larger community that enriches the PCT experience, turning challenges into moments of warmth and support among fellow adventurers.",,Communities & Culture,nan,36.0,5.0,Noah Thomas,,,0.95,Name,Trail Magic
-122.3015464,45.5013638,0.0,36.06 Camping 101,A camping 101 guide to those new to outdoor life,36.0,6.0,2/13/25,https://www.opb.org/article/2025/04/28/novice-campers-embrace-the-great-outdoors/,,,,,,,,A camping 101 guide to those new to outdoor life.,This story explores a camping 101 guide to those new to outdoor life.,,Industry & Work,nan,36.0,6.0,Noah Thomas,,,0.95,Name,Camping 101
-124.000099,45.036088,0.0,36.06 Merlin Sheldrake,Merlin Sheldrake sees the world from the mushroom’s perspective.,36.0,6.0,2/13/25,,,,,,,,,Merlin Sheldrake sees the world from the mushrooms perspective.,This story explores merlin Sheldrake sees the world from the mushrooms perspective.,,General Interest,nan,36.0,6.0,Kunu Bearchum; Heather Arndt Anderson,,,0.95,Name,Merlin Sheldrake
-119.0839568,42.3707132,0.0,36.06 Quietest Place in Oregon,Where is the quietest place in Oregon? This journey with natural sound recordist Nick McMahan takes us to the extreme southeast of the state. Explore the sonic landscape of the natural world and the value of preserving quiet on an increasingly noisy planet.,36.0,6.0,2/13/25,https://www.opb.org/article/2025/02/22/searching-for-the-quietest-place-in-oregon/,,,,,,,,Where is the quietest place in Oregon? This journey with natural sound recordist Nick McMahan takes us to the extreme southeast of the state. Explore the sonic landscape of the natural world and the value of preserving quiet on an increasingly noisy planet.,This story explores where is the quietest place in Oregon? This journey with natural sound recordist Nick McMahan takes us to the extreme southeast of the state. Explore the sonic landscape of the natural world and the value of preserving quiet on an increasingly noisy planet.,,General Interest,Oregon,36.0,6.0,Ed Jahn,,,0.877,Name,Quietest Place in Oregon
