X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,,,,,,,
-121.8141643,45.6925864,0,28.10 Columbia River Gorge Geology Tour,"We team up with Portland State University geology Professor Emeritus Scott Burns for a deeper examination of the Columbia River Gorge’s many striking features. Burns will explain the how and why behind features like Multnomah Falls and Coyote Wall, and why the Oregon side of the gorge has many waterfalls, while the Washington side instead has landslides. Because Scott is so good at explaining complicated geologic forces in accessible ways, this segment should be very user-friendly. You’ll never see the gorge the same way again!",28,10,2/16/17,,,,,,,,
-121.7035285,45.3693427,0,28.10 Return to Mount Hood's Glacier Caves,"The spectacular glacier caves that “Oregon Field Guide” documented in 2013 have all but disappeared. But why? Is it global warming, or is something else at play? “Oregon Field Guide” returns to the dangerous backcountry slopes of Mount Hood with a team of scientists to investigate. New passages have formed within the ice and with new technology, science is revealing some surprising new information about what causes glacier caves to form.",28,10,2/16/17,https://www.opb.org/television/programs/oregon-field-guide/article/mount-hood-glacier-cave-video-return/,,,,,,,
-120.1427999,44.3007919,0,28.11 and 30.10 Oregon Star Party,"Something internal and personal draws us to the night sky. Under a blanket of stars — the Milky Way arcing over head — we ask a simple question, “What do you feel?” This short film follows twenty high school students from the city lights to an Astronomy Camp in the great outdoors. The students then join the Oregon Star Party, where 600 astronomers camp out with telescopes of all sizes during the Perseid meteor shower. Time-lapse has been the only way to showcase the night sky in video, but with the new low-light technology of the Canon MH20f-SH camera, these star-kissed skies have been captured on film in all their glittering glory.",28,11,2/23/17,,,,,,,,
-121.9927786,44.3650898,0,28.11 Clear Lake Photo Essay,"Clear Lake in the Willamette National Forest is a popular recreation spot in the summer. During the spring thaw, however, it's so quiet you can hear the soft crackles and steady drips of a melting landscape. In March 2016, OPB photographer Todd Sonflieth headed to the lake to capture scenes from this hushed season.",28,11,2/23/17,,,,,,,,
-117.2295083,43.9911789,0,28.11 Oregon Prison Sagebrush Project,"In 2010, “Oregon Field Guide” looked at an innovative project in Washington state focusing on sustainability programs in prison. The project has since expanded to Oregon and other western states. In Oregon, the Institute for Applied Ecology in Corvallis is working with the Bureau of Land Management (BLM) and the Oregon Department of Corrections to create a massive sagebrush growing program to rehabilitate land after wildfires and restore habitat for sage grouse. “Oregon Field Guide” followed prisoners at the Snake River Correctional Institution as they grew and transplanted specially selected sagebrush seeds near Vale. These efforts kicked off a curated western sagebrush seed nursery designed to assist the BLM with future restoration efforts in eastern Oregon, as well as engage prisoners in ecology-based education and work.",28,11,2/23/17,,,,,,,,
-122.9796769,45.052401,0,28.11 Oregon Steam Up,"From tractors and trucks to ice-cream freezers, the Great Oregon Steam-Up puts vintage, steam-powered technology on display. “Oregon Field Guide” cameraman Nick Fisher spent some time at this annual event in Brooks, Oregon, where he captured the billowing sights and hissing sounds of all-things steam.",28,11,2/23/17,,,,,,,,
-122.6357491,45.4801399,0,28.11 Rhododendron Garden,"The Crystal Springs Rhododendron Garden in Portland is a lovely place any time of the year, but it’s particularly stunning during the peak blooming season — late April, early May — when the resident rhododendrons dazzle with their splendid blossoms. OPB cameraman Nick Fisher takes us on a tour of the garden, introducing us to some of the volunteers who keep this special spot so beautiful.",28,11,2/23/17,,,,,,,,
-122.1141839,47.8739161,0,28.12 Bat Mystery,"The deadly disease, white-nose syndrome, that’s been devastating East Coast bat colonies, has suddenly and mysteriously appeared in the Northwest. Researchers across the region are racing to learn how widespread the outbreak is and what impacts it may have on West Coast bats.",28,12,3/2/17,,,,,,,,
,,,28.12 Klamath Canoe Trail,,28,12,3/2/17,,,,,,,,
-122.6709707,45.4718444,0,28.12 Remembering Jeff Douglas,"""Oregon Field Guide"" lost a dear friend in February 2017. Jeff Douglas was one of the original ""Field Guide"" show producers from 1990 to 2000. Jeff was a lover of rivers and ranches and he gave voice to people of every background across the state. To those of us that worked with him, though, he’ll be remembered as a friend and a truly great guy first and foremost. We're feeling his loss deeply and as you can see through his stories and his amazing contributions over the years, Oregon just lost a pal as well.",28,12,3/2/17,,,,,,,,
-122.6711638,45.4718444,0,28.13 Farewell to Steve Amen,"After 28 seasons, Steve Amen is retiring from Oregon Field Guide. In this half-hour special, we sit down with Steve to talk about his favorite memories of the show, as well as what his life is like behind the scenes. We also hear from longtime producers and crew members Todd Sonflieth; Jule Gilfillan; Michael Bendixen; and Ed Jahn, who will be taking the reins from Steve next season.",28,13,3/23/17,,,,,,,,
-122.050517,42.9622545,0,29.01 Crater Lake Ski Expedition,Three women tackle a winter circumnavigation of Crater Lake on skis.,29,1,10/5/17,,,,,,,,
-121.5844393,45.5253659,0,29.01 Parkdale in Winter Photo Essay,"Parkdale, Oregon, is known for its agriculture, but the quiet winter months offer supreme opportunities for photography, especially with the majestic Mount Hood as its backdrop.",29,1,10/5/17,,,,,,,,
-122.8963517,42.4680518,0,29.01 Tower Engineers,"Have you ever wondered how OPB manages to transmit its signal all across 94,000 square miles of our big state? Thank our field engineers, who like the intrepid letter carriers, brave snow, wind, ice, scorning sun and everything in between to maintain the 82 high towers and other mountain-top hardware that carry OPB’s radio and TV signals through the air.",29,1,10/5/17,,,,,,,,
-117.4328394,45.2907231,0,29.02 and 32.06 Wallowa Mule Packer,"""The Eagle Cap Wilderness in the Wallowa Mountains is home to some of the best backpacking in the West.But carrying heavy loads on foot for days at a time as you move through these mountains is no small undertaking.“Oregon<br> Field Guide” photographer Michael Bendixen found one man who helps <br>travelers get into the backcountry another way. And his pack mules are <br>part of a long Oregon tradition.""",29,2,10/12/17,,,,,,,,
-120.4453422,44.9101915,0,29.02 Range Fence Removal,"There are no cows left on Pine Creek Conservation Area, northeast of Bend. But there is barbed wire fence. Soon part of the conservation area will become federally protected wilderness, and backcountry volunteers are racing against that deadline to remove the derelict fence from the land — before wilderness restrictions make an arduous task even more difficult.",29,2,10/12/17,https://www.opb.org/television/programs/oregon-field-guide/article/oregon-pine-creek-conservation-area-barbed-wire-fence/,,,,,,,
-123.8068838,43.1776807,0,29.02 Search for Oregon's Tallest Trees,"As LiDAR technology maps more and more of our state, DOGAMI scientist Ian Madin is finding tall trees no one knew about before. In this this story, Ian brings champion tree climbers Brian French and Will Koomjian (Ascending the Giants) up to date with his latest findings. Once identified, the Ascending the Giants team leaves the fancy technology behind and heads out into the forest to ""proof"" these measurements by actually climbing the trees and dropping a measuring tape.",29,2,10/12/17,,,,,,,,
-122.6641069,45.5143701,0,29.03 and 33.07 Oil Pollution Photography,"""Portlander Kevin Coulton is on a crusade to bring awareness to oil runoff through photography, one drip at a time. When it rains, Coulton heads out with his camera and orange safety cone. He’s on the lookout for small splotches of oil, left by passing vehicles. Framing the swirling drips in colorful close-up, Kevin hopes to bring greater public awareness to oil pollution.",29,3,10/19/17,,,,,,,,
-123.8305548,43.9083322,0,29.03 North Fork Smith River,"A gemlike river on the CA border is home to unusual geology, wild rapids and....Bearfoot Brad ",29,3,10/19/17,https://www.opb.org/television/programs/oregon-field-guide/article/rafting-oregon-california-north-fork-smith/,,,,,,,
-120.8367124,45.8184871,0,29.03 Rain Beetles,OSU scientists pursues what may be a new species of beetle that only emerges for two weeks in the spring. Deep stretches of rain forest aren’t the only places harboring unknown creatures: scientists in the Pacific Northwest are still discovering new life crawling around in the region’s mountains and even in our own back yards. ,29,3,10/19/17,,,,,,,,
-117.2452857,45.5176494,0,29.03 Wheat Farm Photo Essay,"At certain times of the year, when the light is just right, the beauty of Oregon’s agricultural landscape can take your breath away. Waiting for those moments is something of a hobby for photographer Nick Fisher — as you’ll see from his tour through the wheat fields of eastern Oregon.",29,3,10/19/17,,,,,,,,
-123.0622873,48.5031816,0,29.04 Climate Change Butterflies,"Sea-level rise is expected to have wide-ranging effects on Pacific Northwest, and one of the region’s rarest butterfly species is in trouble. In 2008, a storm surge wiped out the strongest remaining colony of San Juan Island’s dwindling Island Marble butterfly population. Now, researchers have the species on life support, trying to help the beach-going insect move to higher ground.",29,4,10/26/17,https://www.opb.org/television/programs/oregon-field-guide/article/washington-island-marble-butterfly-san-juan-island/,,,,,,,
